datetime,reason,weight,is_member,author_name,message,processed_msg
2022-01-04 22:16:48,weight_over,12.194623525118597,False,reyes vivanco,Phosfluorescently Predominate Superior Total Linkage,"['Phosfluorescently', 'Predominate', 'Superior', 'Total', 'Linkage']"
2022-01-04 22:16:48,weight_over,17.134655151441432,False,lapp ethan,Holisticly Disintermediate Leveraged Quality Vectors,"['Holisticly', 'Disintermediate', 'Leveraged', 'Quality', 'Vectors']"
2022-01-04 22:16:48,weight_over,10.60552244252524,False,lueck haim,Interactively Utilize Enterprise-wide Data,"['Interactively', 'Utilize', 'Enterprise-wide', 'Data']"
2022-01-04 22:16:48,weight_over,12.401897579369907,False,kristie gephardt,Rapidiously Whiteboard Enabled Scrums,"['Rapidiously', 'Whiteboard', 'Enabled', 'Scrums']"
2022-01-04 22:16:49,weight_over,17.860114341321008,False,tania moresco,Rapidiously Customize Compelling Process Improvements,"['Rapidiously', 'Customize', 'Compelling', 'Process', 'Improvements']"
2022-01-04 22:16:48,weight_over,8.740055954263472,False,Robi Liley,Energistically Re-engineer Plug-and-play E-markets,"['Energistically', 'Re-engineer', 'Plug-and-play', 'E-markets']"
2022-01-04 22:16:49,weight_over,10.05279163118842,False,allison dresel,Appropriately Pontificate Wireless Partnerships,"['Appropriately', 'Pontificate', 'Wireless', 'Partnerships']"
2022-01-04 22:16:50,weight_over,12.712808660746866,False,calle janda,Compellingly Disseminate Premier Process Improvements,"['Compellingly', 'Disseminate', 'Premier', 'Process', 'Improvements']"
2022-01-04 22:16:49,weight_over,10.778250821067996,False,dario palmberg,Conveniently Fashion Equity Invested Sprints,"['Conveniently', 'Fashion', 'Equity', 'Invested', 'Sprints']"
2022-01-04 22:16:50,weight_over,10.363702712565381,False,fieldske mateo,Conveniently Visualize Inexpensive Partnerships,"['Conveniently', 'Visualize', 'Inexpensive', 'Partnerships']"
2022-01-04 22:16:51,weight_over,10.743705145359447,False,loriedo jaxon,Dynamically Fabricate High-quality Growth Strategies,"['Dynamically', 'Fabricate', 'High-quality', 'Growth', 'Strategies']"
2022-01-04 22:16:51,weight_over,8.981875684223331,False,jerrell novielli,Quickly Repurpose Competitive Expertise,"['Quickly', 'Repurpose', 'Competitive', 'Expertise']"
2022-01-04 22:16:51,weight_over,12.78190001216397,False,jules commins,Intrinsically Reconceptualize On-demand Total Linkage,"['Intrinsically', 'Reconceptualize', 'On-demand', 'Total', 'Linkage']"
2022-01-04 22:16:51,weight_over,11.123707578153509,False,jestine staenglen,Collaboratively Productivate Pandemic Processes,"['Collaboratively', 'Productivate', 'Pandemic', 'Processes']"
2022-01-04 22:16:52,weight_over,14.509183797591534,False,Jaylynn Campbell michael,Conveniently Pontificate Tactical Leadership Skills,"['Conveniently', 'Pontificate', 'Tactical', 'Leadership', 'Skills']"
2022-01-04 22:16:52,weight_over,12.71280866074687,False,Arely Clay natalia,Dramatically Unleash Virtual Manufactured Products,"['Dramatically', 'Unleash', 'Virtual', 'Manufactured', 'Products']"
2022-01-04 22:16:52,weight_over,11.814621092324533,False,hettie nall,Authoritatively Target Technically Sound Meta-services,"['Authoritatively', 'Target', 'Technically', 'Sound', 'Meta-services']"
2022-01-04 22:16:53,weight_over,11.123707578153509,False,Geneva Amelia anderson,Progressively Target Next-generation Convergence,"['Progressively', 'Target', 'Next-generation', 'Convergence']"
2022-01-04 22:16:53,weight_over,10.08733730689697,False,sorre isabe,Phosfluorescently Disintermediate Distributed Content,"['Phosfluorescently', 'Disintermediate', 'Distributed', 'Content']"
2022-01-04 22:16:53,weight_over,10.60552244252524,False,bernard vandehey,Uniquely Unleash Elastic Initiatives,"['Uniquely', 'Unleash', 'Elastic', 'Initiatives']"
2022-01-04 22:16:53,weight_over,11.503710010947573,False,rosin sophi,Authoritatively Simplify Ethical Best Practices,"['Authoritatively', 'Simplify', 'Ethical', 'Best', 'Practices']"
2022-01-04 22:16:54,weight_over,10.881887848193651,False,einem cassi,Intrinsically Streamline Cross-unit Storage,"['Intrinsically', 'Streamline', 'Cross-unit', 'Storage']"
2022-01-04 22:16:54,weight_over,12.574625957912662,False,Co lorelai,Conveniently Exploit Real-time Manufactured Products,"['Conveniently', 'Exploit', 'Real-time', 'Manufactured', 'Products']"
2022-01-04 22:16:54,weight_over,18.412845152657827,False,Head Abby,Continually Implement Intuitive Customer Service,"['Continually', 'Implement', 'Intuitive', 'Customer', 'Service']"
2022-01-04 22:16:54,weight_over,13.507359202043546,False,orville denver,Dynamically Generate Competitive Quality Vectors,"['Dynamically', 'Generate', 'Competitive', 'Quality', 'Vectors']"
2022-01-04 22:16:55,weight_over,15.476462717430971,False,russ beren,Authoritatively Reinvent Extensible Supply Chains,"['Authoritatively', 'Reinvent', 'Extensible', 'Supply', 'Chains']"
2022-01-04 22:16:55,weight_over,11.089161902444959,False,burl heatley,Fungibly Synthesize Granular Opportunities,"['Fungibly', 'Synthesize', 'Granular', 'Opportunities']"
2022-01-04 22:16:55,weight_over,13.852815959129058,False,arlena birenbaum,Synergistically Deploy Visionary Collaboration And Idea-sharing,"['Synergistically', 'Deploy', 'Visionary', 'Collaboration', 'And', 'Idea-sharing']"
2022-01-04 22:16:55,weight_over,9.707334874102909,False,rodney bielawski,Energistically Extend Frictionless Meta-services,"['Energistically', 'Extend', 'Frictionless', 'Meta-services']"
2022-01-04 22:16:56,weight_over,14.060090013380368,False,zora micali,Globally Pursue E-business Testing Procedures,"['Globally', 'Pursue', 'E-business', 'Testing', 'Procedures']"
2022-01-04 22:16:56,weight_over,9.603697846977253,False,baref alisu,Appropriately Orchestrate Premium Scrums,"['Appropriately', 'Orchestrate', 'Premium', 'Scrums']"
2022-01-04 22:16:56,weight_over,10.950979199610753,False,ellin lynds,Rapidiously Engineer Bleeding-edge Functionalities,"['Rapidiously', 'Engineer', 'Bleeding-edge', 'Functionalities']"
2022-01-04 22:16:56,weight_over,13.852815959129058,False,Emilia Lucy,Objectively Parallel Task Scalable E-tailers,"['Objectively', 'Parallel', 'Task', 'Scalable', 'E-tailers']"
2022-01-04 22:16:56,weight_over,9.845517576937112,False,botti nelli,Holisticly Embrace Process-centric Scenarios,"['Holisticly', 'Embrace', 'Process-centric', 'Scenarios']"
2022-01-04 22:16:57,weight_over,17.583748935652597,False,wanita creach,Phosfluorescently Incentivize Customer Directed Collaboration And Idea-sharing,"['Phosfluorescently', 'Incentivize', 'Customer', 'Directed', 'Collaboration', 'And', 'Idea-sharing']"
2022-01-04 22:16:57,weight_over,10.156428658314073,False,minkl yanme,Uniquely Fashion Distributed Information,"['Uniquely', 'Fashion', 'Distributed', 'Information']"
2022-01-04 22:16:56,weight_over,10.709159469650896,False,bernice morley,Rapidiously Extend Inexpensive Nosql,"['Rapidiously', 'Extend', 'Inexpensive', 'Nosql']"
2022-01-04 22:16:57,weight_over,11.192798929570612,False,Zak mcdonald Lexie cash,Collaboratively Foster 24/365 Applications,"['Collaboratively', 'Foster', '24/365', 'Applications']"
2022-01-04 22:16:57,weight_over,14.163727040506021,False,martt phala,Objectively E-enable Competitive Quality Vectors,"['Objectively', 'E-enable', 'Competitive', 'Quality', 'Vectors']"
2022-01-04 22:16:57,weight_over,17.203746502858532,False,leandro rhen,Enthusiastically Optimize Multifunctional Customer Service,"['Enthusiastically', 'Optimize', 'Multifunctional', 'Customer', 'Service']"
2022-01-04 22:16:57,weight_over,14.267364067631675,False,koppe shoui,Intrinsically Administrate Highly Efficient Markets,"['Intrinsically', 'Administrate', 'Highly', 'Efficient', 'Markets']"
2022-01-04 22:16:57,weight_over,10.398248388273934,False,austin sheila,Appropriately Unleash Cloud-based Alignments,"['Appropriately', 'Unleash', 'Cloud-based', 'Alignments']"
2022-01-04 22:16:57,weight_over,10.985524875319305,False,barkd talul,Interactively Matrix 24/7 Platforms,"['Interactively', 'Matrix', '24/7', 'Platforms']"
2022-01-04 22:16:58,weight_over,11.95280379515874,False,madie gallant,Interactively Drive Superior Communities,"['Interactively', 'Drive', 'Superior', 'Communities']"
2022-01-04 22:16:58,weight_over,10.363702712565383,False,whitley barson,Monotonectally Customize Error-free Benefits,"['Monotonectally', 'Customize', 'Error-free', 'Benefits']"
2022-01-04 22:16:58,weight_over,10.260065685439727,False,sergio pistoresi,Synergistically Morph Scalable Roi,"['Synergistically', 'Morph', 'Scalable', 'Roi']"
2022-01-04 22:16:59,weight_over,14.198272716214575,False,jesse sorsby,Seamlessly Engineer Team Driven Nosql,"['Seamlessly', 'Engineer', 'Team', 'Driven', 'Nosql']"
2022-01-04 22:16:59,weight_over,9.638243522685805,False,kory ali,Conveniently Repurpose Backward-compatible Applications,"['Conveniently', 'Repurpose', 'Backward-compatible', 'Applications']"
2022-01-04 22:16:59,weight_over,14.612820824717188,False,reid reidel,Distinctively Incubate Wireless Intellectual Capital,"['Distinctively', 'Incubate', 'Wireless', 'Intellectual', 'Capital']"
2022-01-04 22:16:59,weight_over,14.543729473300086,False,mignonlu meadow,Fungibly Myocardinate Leveraged Channels,"['Fungibly', 'Myocardinate', 'Leveraged', 'Channels']"
2022-01-04 22:16:59,weight_over,13.956452986254712,False,Elijah Kohen,Globally Utilize Principle-centered Human Capital,"['Globally', 'Utilize', 'Principle-centered', 'Human', 'Capital']"
2022-01-04 22:17:00,weight_over,13.783724607711957,False,ramiro bobko,Credibly Supply Cloud-centric Scenarios,"['Credibly', 'Supply', 'Cloud-centric', 'Scenarios']"
2022-01-04 22:17:00,weight_over,9.880063252645662,False,dallas hupy,Authoritatively Syndicate Client-centered Opportunities,"['Authoritatively', 'Syndicate', 'Client-centered', 'Opportunities']"
2022-01-04 22:17:00,weight_over,12.263714876535703,False,rudolf twiggs,Dramatically Right-shore Multifunctional Leadership,"['Dramatically', 'Right-shore', 'Multifunctional', 'Leadership']"
2022-01-04 22:17:00,weight_over,10.985524875319305,False,Dakota Leola,Synergistically Integrate Web-enabled Wins,"['Synergistically', 'Integrate', 'Web-enabled', 'Wins']"
2022-01-04 22:17:00,weight_over,14.371001094757327,False,pritc kimbe,Authoritatively Leverage Other's Robust Resources,"['Authoritatively', 'Leverage', ""Other's"", 'Robust', 'Resources']"
2022-01-04 22:17:00,weight_over,9.638243522685805,False,tari roza,Dramatically Impact Granular Architectures,"['Dramatically', 'Impact', 'Granular', 'Architectures']"
2022-01-04 22:17:01,weight_over,10.05279163118842,False,petro athan,Credibly Enhance Clicks-and-mortar Sprints,"['Credibly', 'Enhance', 'Clicks-and-mortar', 'Sprints']"
2022-01-04 22:17:01,weight_over,17.514657584235493,False,modesto shazier,Continually Visualize Progressive Initiatives,"['Continually', 'Visualize', 'Progressive', 'Initiatives']"
2022-01-04 22:17:01,weight_over,10.121882982605522,False,Keathley Gasaway,Conveniently Predominate Agile Sprints,"['Conveniently', 'Predominate', 'Agile', 'Sprints']"
2022-01-04 22:17:01,weight_over,11.40007298382192,False,donajall jenna,Credibly Formulate Leading-edge Experiences,"['Credibly', 'Formulate', 'Leading-edge', 'Experiences']"
2022-01-04 22:17:02,weight_over,12.298260552244251,False,johniesa bird,Distinctively Implement Prospective Niches,"['Distinctively', 'Implement', 'Prospective', 'Niches']"
2022-01-04 22:17:02,weight_over,16.85828974577302,False,claudia fars,Enthusiastically Disseminate Effective Methods Of Empowerment,"['Enthusiastically', 'Disseminate', 'Effective', 'Methods', 'Of', 'Empowerment']"
2022-01-04 22:17:02,weight_over,10.260065685439727,False,milton cordray,Efficiently Whiteboard Dynamic Functionalities,"['Efficiently', 'Whiteboard', 'Dynamic', 'Functionalities']"
2022-01-04 22:17:02,weight_over,14.232818391923123,False,islei jake,Intrinsically Redefine Covalent Human Capital,"['Intrinsically', 'Redefine', 'Covalent', 'Human', 'Capital']"
2022-01-04 22:17:02,id_in_block_list,0,False,consuela deslandes,Intrinsically Unleash Extensive Alignments,"['Intrinsically', 'Unleash', 'Extensive', 'Alignments']"
2022-01-04 22:17:03,weight_over,10.018245955479868,False,barnh onove,Authoritatively Productize Interoperable Fungibility,"['Authoritatively', 'Productize', 'Interoperable', 'Fungibility']"
2022-01-04 22:17:02,weight_over,8.152779467218101,False,reinaldo picart,Assertively Seize Exceptional Sprints,"['Assertively', 'Seize', 'Exceptional', 'Sprints']"
2022-01-04 22:17:03,weight_over,13.265539472083688,False,kamala pontillo,Monotonectally Re-engineer E-business Sources,"['Monotonectally', 'Re-engineer', 'E-business', 'Sources']"
2022-01-04 22:17:02,weight_over,20.76195110083932,False,Tynan Knies,Rapidiously Develop Progressive Collaboration And Idea-sharing,"['Rapidiously', 'Develop', 'Progressive', 'Collaboration', 'And', 'Idea-sharing']"
2022-01-04 22:17:03,weight_over,9.638243522685805,False,nia gazaway,Completely Repurpose Superior Partnerships,"['Completely', 'Repurpose', 'Superior', 'Partnerships']"
2022-01-04 22:17:03,weight_over,9.949154604062766,False,rvice McRoberts,Intrinsically Innovate Distributed Benefits,"['Intrinsically', 'Innovate', 'Distributed', 'Benefits']"
2022-01-04 22:17:04,weight_over,9.396423792725946,False,chinn ampar,Holisticly Repurpose Resource-leveling E-tailers,"['Holisticly', 'Repurpose', 'Resource-leveling', 'E-tailers']"
2022-01-04 22:17:04,id_in_block_list,0,False,Geneva Amelia anderson,Enthusiastically Incentivize Collaborative Technology,"['Enthusiastically', 'Incentivize', 'Collaborative', 'Technology']"
2022-01-04 22:17:04,weight_over,10.225520009731175,False,Harris Owen cross,Synergistically Iterate Cloud-based Data,"['Synergistically', 'Iterate', 'Cloud-based', 'Data']"
2022-01-04 22:17:04,weight_over,14.474638121882984,False,jenifer birdine,Proactively Reinvent Go Forward Intellectual Capital,"['Proactively', 'Reinvent', 'Go', 'Forward', 'Intellectual', 'Capital']"
2022-01-04 22:17:04,weight_over,12.78190001216397,False,Zug Egidius,Phosfluorescently Strategize Client-based Manufactured Products,"['Phosfluorescently', 'Strategize', 'Client-based', 'Manufactured', 'Products']"
2022-01-04 22:17:05,weight_over,11.95280379515874,False,Reyes Ashton,Rapidiously Aggregate Client-based Best Practices,"['Rapidiously', 'Aggregate', 'Client-based', 'Best', 'Practices']"
2022-01-04 22:17:05,weight_over,11.67643838949033,False,lsiah Brisson,Professionally Incentivize Stand-alone Imperatives,"['Professionally', 'Incentivize', 'Stand-alone', 'Imperatives']"
2022-01-04 22:17:05,weight_over,18.689210558326238,False,cornelius taurino,"Completely Transform E-business Internal Or ""Organic"" Sources","['Completely', 'Transform', 'E-business', 'Internal', 'Or', '""Organic""', 'Sources']"
2022-01-04 22:17:05,weight_over,9.98370027977132,False,robena blanchett,Completely Plagiarize Front-end Innovation,"['Completely', 'Plagiarize', 'Front-end', 'Innovation']"
2022-01-04 22:17:05,weight_over,12.194623525118601,False,Ronin Fletcher grant,Professionally Productize Functional Storage,"['Professionally', 'Productize', 'Functional', 'Storage']"
2022-01-04 22:17:06,weight_over,10.363702712565381,False,francesco meneses,Conveniently Implement Mission-critical Resources,"['Conveniently', 'Implement', 'Mission-critical', 'Resources']"
2022-01-04 22:17:05,weight_over,10.432794063982485,False,karan creel,Appropriately Brand End-to-end Functionalities,"['Appropriately', 'Brand', 'End-to-end', 'Functionalities']"
2022-01-04 22:17:06,weight_over,10.432794063982485,False,mariette millhiser,Completely Exploit Cross-unit E-services,"['Completely', 'Exploit', 'Cross-unit', 'E-services']"
2022-01-04 22:17:07,weight_over,10.121882982605522,False,catco deeni,Synergistically Implement Flexible Opportunities,"['Synergistically', 'Implement', 'Flexible', 'Opportunities']"
2022-01-04 22:17:06,weight_over,12.090986497992947,False,kelsi berlinger,Credibly Myocardinate Long-term High-impact Networks,"['Credibly', 'Myocardinate', 'Long-term', 'High-impact', 'Networks']"
2022-01-04 22:17:06,weight_over,11.745529740907433,False,brock ridgnal,Continually Predominate Synergistic Data,"['Continually', 'Predominate', 'Synergistic', 'Data']"
2022-01-04 22:17:07,weight_over,10.674613793942342,False,michelina macallister,Monotonectally E-enable Tactical Applications,"['Monotonectally', 'E-enable', 'Tactical', 'Applications']"
2022-01-04 22:17:07,weight_over,13.438267850626444,False,bordenwi gretchen,Quickly Supply Reliable Action Items,"['Quickly', 'Supply', 'Reliable', 'Action', 'Items']"
2022-01-04 22:17:14,weight_over,9.914608928354214,False,hermine derego,Holisticly Disseminate Emerging Technologies,"['Holisticly', 'Disseminate', 'Emerging', 'Technologies']"
2022-01-04 22:17:15,weight_over,14.474638121882984,False,Carpenter cherish Lacey lily,Globally Engage Cloud-based Leadership Skills,"['Globally', 'Engage', 'Cloud-based', 'Leadership', 'Skills']"
2022-01-04 22:17:16,weight_over,15.20009731176256,False,aileen bouman,Fungibly Procrastinate High Standards In E-commerce,"['Fungibly', 'Procrastinate', 'High', 'Standards', 'In', 'E-commerce']"
2022-01-04 22:17:16,weight_over,9.880063252645664,False,Maice Gay,Proactively Envisioneer Cross-media Clouds,"['Proactively', 'Envisioneer', 'Cross-media', 'Clouds']"
2022-01-04 22:17:17,weight_over,16.167376231601995,False,Dominique Findley,Proactively Brand Distinctive Niches,"['Proactively', 'Brand', 'Distinctive', 'Niches']"
2022-01-04 22:17:17,weight_over,14.025544337671816,False,misha branck,Fungibly Deploy User-centric Intellectual Capital,"['Fungibly', 'Deploy', 'User-centric', 'Intellectual', 'Capital']"
2022-01-04 22:17:18,weight_over,10.881887848193651,False,ciava gonza,Competently Unleash Ethical Communities,"['Competently', 'Unleash', 'Ethical', 'Communities']"
2022-01-04 22:17:19,weight_over,13.57645055346065,False,magdalena blenman,Competently Foster Front-end Quality Vectors,"['Competently', 'Foster', 'Front-end', 'Quality', 'Vectors']"
2022-01-04 22:17:20,weight_over,14.68191217613429,False,armand kump,Continually Engineer Accurate Quality Vectors,"['Continually', 'Engineer', 'Accurate', 'Quality', 'Vectors']"
2022-01-04 22:17:19,weight_over,15.649191095973725,False,jerlene christoforou,Seamlessly Leverage Existing Mission-critical Data,"['Seamlessly', 'Leverage', 'Existing', 'Mission-critical', 'Data']"
2022-01-04 22:17:20,weight_over,14.578275149008638,False,marlena miscovich,Quickly Streamline High Standards In Deliverables,"['Quickly', 'Streamline', 'High', 'Standards', 'In', 'Deliverables']"
2022-01-04 22:17:20,weight_over,10.294611361148279,False,dallas wertheim,Monotonectally Pontificate Standardized Opportunities,"['Monotonectally', 'Pontificate', 'Standardized', 'Opportunities']"
2022-01-04 22:17:24,weight_over,20.69285974942221,False,nancy monares,Holisticly Benchmark Progressive Supply Chains,"['Holisticly', 'Benchmark', 'Progressive', 'Supply', 'Chains']"
2022-01-04 22:17:25,weight_over,19.863763532416982,False,willia parsa,Enthusiastically Customize Compelling Collaboration And Idea-sharing,"['Enthusiastically', 'Customize', 'Compelling', 'Collaboration', 'And', 'Idea-sharing']"
2022-01-04 22:17:25,weight_over,13.507359202043547,False,gothm otama,Rapidiously Optimize Multimedia Based Storage,"['Rapidiously', 'Optimize', 'Multimedia', 'Based', 'Storage']"
2022-01-04 22:17:25,weight_over,13.30008514779224,False,doug hellinger,Energistically Administrate Competitive Human Capital,"['Energistically', 'Administrate', 'Competitive', 'Human', 'Capital']"
2022-01-04 22:17:25,weight_over,10.156428658314073,False,tanisha pangburn,Distinctively Fabricate Flexible Paradigms,"['Distinctively', 'Fabricate', 'Flexible', 'Paradigms']"
2022-01-04 22:17:25,weight_over,14.61282082471719,False,Melinda Hernandez kyrie,Compellingly Monetize Out-of-the-box Quality Vectors,"['Compellingly', 'Monetize', 'Out-of-the-box', 'Quality', 'Vectors']"
2022-01-04 22:17:26,weight_over,10.432794063982483,False,Rsjo danica,Seamlessly Procrastinate Competitive Applications,"['Seamlessly', 'Procrastinate', 'Competitive', 'Applications']"
2022-01-04 22:17:27,weight_over,21.41831893930179,False,eldri satis,"Credibly Parallel Task Sticky ""Outside The Box"" Thinking","['Credibly', 'Parallel', 'Task', 'Sticky', '""Outside', 'The', 'Box""', 'Thinking']"
2022-01-04 22:17:27,weight_over,10.570976766816688,False,reita buxton,Distinctively Iterate Value-added Metrics,"['Distinctively', 'Iterate', 'Value-added', 'Metrics']"
2022-01-04 22:17:28,weight_over,10.467339739691036,False,rayfl shana,Intrinsically Streamline Premium E-tailers,"['Intrinsically', 'Streamline', 'Premium', 'E-tailers']"
2022-01-04 22:17:28,weight_over,10.398248388273933,False,DuBuque Tucker,Objectively Expedite Viral Relationships,"['Objectively', 'Expedite', 'Viral', 'Relationships']"
2022-01-04 22:17:29,id_in_block_list,0,False,Tynan Knies,Energistically Matrix Exceptional E-business,"['Energistically', 'Matrix', 'Exceptional', 'E-business']"
2022-01-04 22:17:29,weight_over,15.096460284636905,False,quart saund,Objectively Leverage Other's Goal-oriented Outsourcing,"['Objectively', 'Leverage', ""Other's"", 'Goal-oriented', 'Outsourcing']"
2022-01-04 22:17:29,weight_over,10.363702712565383,False,clay cohee,Conveniently Disintermediate Elastic Wins,"['Conveniently', 'Disintermediate', 'Elastic', 'Wins']"
2022-01-04 22:17:30,weight_over,10.01824595547987,False,madonna vanegdom,Proactively Engage Future-proof Functionalities,"['Proactively', 'Engage', 'Future-proof', 'Functionalities']"
2022-01-04 22:17:31,weight_over,9.569152171268703,False,Erickson hamilton Henry,Quickly Mesh Scalable Meta-services,"['Quickly', 'Mesh', 'Scalable', 'Meta-services']"
2022-01-04 22:17:31,weight_over,10.363702712565381,False,Mae Cecelia isaias,Conveniently Restore 24/365 Solutions,"['Conveniently', 'Restore', '24/365', 'Solutions']"
2022-01-04 22:17:31,weight_over,15.925556501642136,False,collin abramovich,Synergistically Formulate Economically Sound Intellectual Capital,"['Synergistically', 'Formulate', 'Economically', 'Sound', 'Intellectual', 'Capital']"
2022-01-04 22:17:31,weight_over,13.05826541783238,False,covie pradh,Continually Aggregate Multidisciplinary Markets,"['Continually', 'Aggregate', 'Multidisciplinary', 'Markets']"
2022-01-04 22:17:31,weight_over,11.15825325386206,False,querc artie,Seamlessly Morph Cloud-centric Alignments,"['Seamlessly', 'Morph', 'Cloud-centric', 'Alignments']"
2022-01-04 22:17:31,weight_over,14.785549203259944,False,Solis Brayden maliyah,Competently Conceptualize Principle-centered Services,"['Competently', 'Conceptualize', 'Principle-centered', 'Services']"
2022-01-04 22:17:32,weight_over,10.674613793942344,False,crystal kushner,Globally Cloudify Cross-platform Models,"['Globally', 'Cloudify', 'Cross-platform', 'Models']"
2022-01-04 22:17:32,weight_over,10.121882982605523,False,Wright solis Mia samuel,Holisticly Reconceptualize Unique Wins,"['Holisticly', 'Reconceptualize', 'Unique', 'Wins']"
2022-01-04 22:17:32,weight_over,16.92738109719012,False,agustin mccanna,Progressively Integrate Backend Collaboration And Idea-sharing,"['Progressively', 'Integrate', 'Backend', 'Collaboration', 'And', 'Idea-sharing']"
2022-01-04 22:17:33,weight_over,10.501885415399586,False,Grenville Scopp Venezia,Competently Develop Adaptive Opportunities,"['Competently', 'Develop', 'Adaptive', 'Opportunities']"
2022-01-04 22:17:33,weight_over,11.12370757815351,False,drew garick,Credibly Disintermediate Bleeding-edge Initiatives,"['Credibly', 'Disintermediate', 'Bleeding-edge', 'Initiatives']"
